t,x,err
55524,-0.00139520,0.00576150
55525,0.00019318,0.00108094
55526,-0.00005212,0.00202915
55527,0.00195478,0.00280878
55528,0.00016402,0.00110247
55529,-0.00175233,0.00131976
55530,0.00036695,0.00125941
55531,-0.00025601,0.00141583
55532,0.00114681,0.00161593
55533,-0.00056108,0.00130951
55534,0.00207142,0.00156737
55535,0.00213414,0.00127897
55536,0.00155054,0.00125935
55537,0.00246448,0.00126425
55538,0.00106703,0.00150350
55539,-0.00100992,0.00172379
55540,-0.00094098,0.00211825
55541,-0.00062721,0.00205220
55542,-0.00022084,0.00199992
55543,0.00058796,0.00161050
55544,0.00108195,0.00173068
55545,-0.00099118,0.00126624
55546,-0.00276176,0.00144912
55547,-0.00189904,0.00102370
55548,0.00073442,0.00140720
55549,0.00027309,0.00082900
55550,-0.00096882,0.00113020
55551,-0.00187764,0.00227843
55552,-0.00017110,0.00123996
55553,-0.00064165,0.00170993
55554,0.00115794,0.00124665
55555,0.00055860,0.00100370
55556,-0.00073831,0.00141833
55557,0.00009515,0.00150520
55558,-0.00085107,0.00102235
55559,0.00067679,0.00089298
55560,-0.00038232,0.00147660
55561,0.00023490,0.00179372
55562,0.00285562,0.00162398
55563,-0.00087626,0.00134155
55564,0.00169138,0.00184611
55565,0.00098341,0.00098697
55566,0.00063226,0.00136255
55567,-0.00158594,0.00133849
55568,-0.00092256,0.00098143
55569,0.00003951,0.00094762
55570,-0.00080059,0.00076970
55571,-0.00023962,0.00075427
55572,-0.00001009,0.00068130
55573,-0.00067395,0.00093293
55574,0.00037620,0.00072829
55575,-0.00007065,0.00156277
55576,0.00155901,0.00146471
55577,-0.00014701,0.00108317
55578,-0.00027110,0.00120162
55579,-0.00097935,0.00126108
55581,0.00249445,0.00150288
55582,-0.00020917,0.00215435
55583,0.00069845,0.00061462
55584,-0.00054792,0.00126898
55585,0.00901266,0.00438673
55586,0.00017707,0.00132660
55587,-0.00168148,0.00127607
55589,0.00120343,0.00118023
55590,0.00141985,0.00078949
55591,-0.00002410,0.00057382
55592,0.00061161,0.00059745
55593,-0.00234387,0.00207284
55594,0.00124171,0.00074857
55595,0.00089592,0.00079461
55596,0.00109894,0.00072609
55597,-0.00082098,0.00071506
55598,-0.00075979,0.00073631
55599,0.00186012,0.00074270
55600,-0.00004836,0.00064203
55601,-0.00010126,0.00083023
55602,0.00076254,0.00103170
55603,0.00062681,0.00115217
55604,-0.00037689,0.00071189
55605,-0.00009984,0.00105234
55606,0.00007974,0.00104940
55607,0.00034444,0.00068133
55608,0.00057476,0.00079115
55609,0.00033240,0.00099979
55610,0.00065960,0.00071503
55611,0.00020811,0.00069690
55612,-0.00024406,0.00073684
55613,0.00101100,0.00081120
55614,-0.00170171,0.00107635
55615,-0.00128195,0.00095461
55616,0.00529085,0.00307929
55617,-0.00059853,0.00101793
55618,0.00093712,0.00322916
55619,0.00146044,0.00187656
55620,0.00152706,0.00135566
55621,-0.00175831,0.00188403
55622,0.00295023,0.00186176
55623,0.00156359,0.00102007
55624,0.00202902,0.00082193
55625,0.00279736,0.00169817
55626,0.00095968,0.00123163
55627,-0.00000135,0.00074269
55628,-0.00007221,0.00062673
55629,0.00009519,0.00064835
55630,0.00335935,0.00301740
55631,0.00150160,0.00086495
55632,-0.00140021,0.00268065
55633,-0.00155189,0.00088845
55634,-0.00022774,0.00265647
55635,0.00087482,0.00070412
55636,0.00068710,0.00177220
55637,0.00025037,0.00082298
55638,-0.00326636,0.00395588
55639,0.00067217,0.00078447
55640,0.00204198,0.00179633
55641,0.00065725,0.00109883
55642,0.00092876,0.00180660
55643,-0.00079818,0.00107554
55644,0.00074027,0.00144245
55645,0.00123264,0.00093167
55646,-0.00005036,0.00116061
55647,0.00069911,0.00103465
55648,0.00093708,0.00095670
55649,0.00028469,0.00095911
55650,0.00059257,0.00116372
55651,0.00089153,0.00114629
55652,-0.00002142,0.00106026
55653,0.00164026,0.00094255
55654,-0.00122901,0.00118633
55655,-0.00034409,0.00093832
55656,0.00069534,0.00077937
55657,-0.00099208,0.00084811
55658,0.00052644,0.00072754
55659,-0.00126578,0.00074970
55660,0.00007374,0.00067392
55661,0.00026344,0.00087741
55662,-0.00031456,0.00072003
55663,-0.00005514,0.00089867
55664,0.00022577,0.00096921
55665,-0.00043441,0.00111712
55666,0.00154832,0.00095785
55667,-0.00018902,0.00080954
55668,0.00093474,0.00097178
55669,0.00150495,0.00093604
55670,-0.00004789,0.00097961
55671,0.00008231,0.00100890
55672,-0.00015104,0.00089463
55673,-0.00039174,0.00109525
55674,-0.00174414,0.00083879
55675,0.00071910,0.00067852
55676,-0.00003364,0.00069198
55677,-0.00156938,0.00083508
55678,-0.00081060,0.00059650
55679,0.00099132,0.00108793
55680,0.00005121,0.00078452
55681,-0.00033993,0.00083205
55682,-0.00079160,0.00091789
55683,0.00037709,0.00097902
55684,-0.00037783,0.00100328
55685,-0.00032164,0.00085849
55686,0.00151674,0.00065464
55687,-0.00005125,0.00090995
55688,-0.00068199,0.00073407
55689,0.00078681,0.00093491
55690,-0.00024419,0.00114560
55691,-0.00173906,0.00068626
55692,-0.00080838,0.00113504
55693,0.00014226,0.00085272
55694,0.00024999,0.00113184
55695,0.00138634,0.00105792
55696,-0.00051334,0.00117942
55697,-0.00050260,0.00105731
55698,-0.00020713,0.00103287
55699,-0.00015417,0.00131630
55700,0.00089262,0.00122288
55701,0.00073184,0.00089350
55702,0.00104382,0.00098798
55703,0.00169714,0.00092846
55704,0.00271512,0.00125081
55705,0.00147043,0.00099673
55706,-0.00029691,0.00123940
55707,0.00022532,0.00083580
55708,0.00110582,0.00083429
55709,-0.00022365,0.00086063
55710,-0.00016654,0.00168600
55711,-0.00041082,0.00102783
55712,0.00015368,0.00114398
55713,-0.00017154,0.00104347
55714,0.00148329,0.00077584
55715,0.00069891,0.00069340
55716,0.00086306,0.00068961
55717,-0.00012238,0.00095086
55718,0.00074063,0.00108158
55719,-0.00032716,0.00097873
55720,0.00013739,0.00084515
55721,-0.00047962,0.00090005
55722,-0.00094021,0.00106394
55723,0.00014548,0.00085691
55724,-0.00183074,0.00129798
55725,-0.00041559,0.00103701
55726,0.00062256,0.00099657
55727,0.00020669,0.00088246
55728,0.00059413,0.00083939
55729,0.00136968,0.00132544
55730,0.00134570,0.00127605
55731,-0.00063953,0.00131287
55732,-0.00015417,0.00108246
55733,0.00098080,0.00133575
55734,-0.00165797,0.00127700
55735,0.00127672,0.00132271
55736,0.00090889,0.00133463
55737,0.00265910,0.00134391
55738,0.00228613,0.00175622
55739,-0.00022724,0.00123450
55740,-0.00170264,0.00123282
55741,0.00293806,0.00101757
55742,0.00206071,0.00111060
55743,0.00087566,0.00109375
55744,0.00039690,0.00094795
55745,-0.00000208,0.00115536
55746,0.00203122,0.00297441
55747,-0.00238270,0.00312299
55748,0.00124948,0.00070905
55749,0.00171742,0.00097513
55750,0.00147710,0.00098666
55751,0.00089188,0.00127206
55753,-0.00370473,0.00228757
55754,0.00315797,0.00211643
55755,0.00076499,0.00262832
55756,0.00099234,0.00128051
55757,0.00064723,0.00146684
55758,-0.00030540,0.00143654
55759,0.00486622,0.00269334
55760,0.00046914,0.00258276
55761,0.00203156,0.00145420
55762,0.00002835,0.00121982
55763,0.00060254,0.00230901
55764,0.00198513,0.00134094
55765,0.00200589,0.00124031
55766,0.00038912,0.00116754
55767,0.00134189,0.01256428
55768,-0.00051602,0.00130622
55769,0.00111684,0.00219595
55770,0.00032480,0.00123576
55771,-0.00299873,0.00175350
55772,-0.00052353,0.00164173
55773,0.00294302,0.00175083
55774,0.00276069,0.00155843
55775,0.00372509,0.00239291
55778,-0.00245304,0.00174537
55779,0.00524697,0.00434189
55780,0.00500598,0.00145683
55781,-0.00054088,0.00170768
55782,0.00199412,0.00148681
55786,0.00040683,0.00133312
55787,0.00031088,0.00186591
55788,0.00304469,0.00169637
55789,-0.00605434,0.00542146
55791,0.00105825,0.00175380
55792,-0.00299124,0.00499467
55793,-0.00202495,0.00305517
55794,-0.00210550,0.00144113
55795,0.00002396,0.00109284
55796,0.00150377,0.00425333
55797,0.00196034,0.00112934
55798,0.00079524,0.00103043
55799,-0.00179829,0.00137724
55800,0.00055756,0.00105563
55801,-0.00040455,0.00123088
55802,-0.00044989,0.00177294
55803,0.00062706,0.00103290
55804,0.00255159,0.00220191
55805,0.00016317,0.00126865
55806,0.00106590,0.00126529
55807,0.00142675,0.00107752
55808,0.00122746,0.00163597
55809,0.00027796,0.00109784
55810,-0.00223552,0.00130234
55811,0.00496780,0.00104990
55812,0.00561571,0.00104094
55813,0.00825205,0.00127029
55814,0.01516154,0.00116585
55815,0.00925454,0.00107186
55816,0.00339304,0.00182980
55817,0.00400337,0.00118987
55818,0.00219146,0.00371448
55819,0.00021163,0.00120217
55820,0.00487989,0.00085876
55821,0.00413641,0.00100159
55822,-0.00102805,0.00179738
55823,-0.00226297,0.00134014
55824,-0.00126674,0.00258842
55825,-0.00039398,0.00177686
55826,0.00532678,0.00239895
55827,0.00202235,0.00127778
55828,0.00080234,0.00402750
55829,-0.00249694,0.00193515
55830,0.00276294,0.00189572
55831,-0.00141811,0.00152949
55832,-0.00057290,0.00351244
55833,0.00231173,0.00132670
55834,0.00220015,0.00384642
55835,0.00079086,0.00199941
55836,-0.00021293,0.00117874
55837,0.00076529,0.00139395
55838,0.00106438,0.00105512
55839,-0.00093351,0.00095968
55840,-0.00019212,0.00116304
55841,0.00015315,0.00109117
55842,0.00069610,0.00084768
55843,0.00199197,0.00117741
55844,-0.00021886,0.00129363
55845,0.00062037,0.00081391
55846,0.00029725,0.00126499
55847,0.00023421,0.00103350
55848,-0.00030721,0.00062274
55849,0.00000689,0.00076304
55850,-0.00028280,0.00067881
55851,0.00140564,0.00049793
55852,0.00073032,0.00070193
55853,-0.00138800,0.00076412
55854,0.00032802,0.00077371
55855,-0.00081699,0.00079728
55856,0.00095689,0.00236106
55857,0.00161730,0.00113650
55858,-0.00035757,0.00086713
55859,0.00029966,0.00150792
55860,-0.00098197,0.00135855
55861,-0.00073769,0.00115762
55862,0.00141936,0.00131285
55863,-0.00130525,0.00149271
55864,-0.00145492,0.00107124
55865,0.00163972,0.00139429
55866,0.00250264,0.00161144
55867,0.00050776,0.00090801
55868,-0.00093672,0.00150455
55869,0.00026530,0.00145431
55870,-0.00206414,0.00142961
55871,-0.00121049,0.00223794
55872,0.00006522,0.00565112
55873,0.00026932,0.00088284
55874,-0.01075347,0.00666530
55875,-0.00054085,0.00194227
55876,-0.00192683,0.00159141
55877,-0.00078625,0.00164328
55878,-0.00005578,0.00083561
55879,-0.00086365,0.00092139
55880,-0.00157179,0.00206210
55881,0.00008277,0.00298182
55882,-0.00267519,0.00178730
55883,0.00016304,0.00143232
55884,0.00097287,0.00124039
55885,-0.00124150,0.00131901
55886,0.00191642,0.00573036
55887,0.00028191,0.00174513
55888,-0.00093838,0.00148087
55889,-0.00244281,0.00367313
55890,0.00036285,0.00223407
55891,-0.00155631,0.00125035
55892,-0.00014257,0.00128009
55893,0.00124291,0.00138840
55894,0.00114611,0.00096678
55895,-0.00217426,0.00099993
55896,-0.00068788,0.00083671
55897,-0.00015270,0.00100120
55898,0.00157028,0.00146541
55899,0.00188933,0.00162631
55900,0.00016187,0.00088882
55901,0.00124692,0.00143497
55902,-0.00008074,0.00141114
55903,0.00063575,0.00092388
55904,0.00031933,0.00136169
55905,0.00031624,0.00194424
55906,-0.00132864,0.00112977
55907,-0.00083324,0.00087341
55908,-0.00122554,0.00103853
55909,-0.00105530,0.00103286
55910,0.00082838,0.00101595
55911,0.00026295,0.00098013
55912,0.00240885,0.00112795
55913,0.00200945,0.00183130
55914,0.00123878,0.00126557
55915,-0.00171058,0.00171295
55916,0.00007614,0.00093880
55917,-0.00131277,0.00126724
55918,-0.00047056,0.00122912
55919,0.00227927,0.00110763
55920,0.00161879,0.00194453
55921,0.00106817,0.00205496
55922,-0.00117025,0.00113709
55923,-0.00036708,0.00088439
55924,-0.00107087,0.00070454
55925,-0.00319417,0.00118708
55927,0.00144136,0.00093964
55928,-0.00138440,0.00083882
55929,0.00017981,0.00084164
55930,0.00083585,0.00078407
55931,-0.00184050,0.00096814
55932,-0.00183732,0.00152301
55933,-0.00234534,0.00102670
55934,-0.00028714,0.00103428
55935,0.00049831,0.00111374
55936,-0.00211580,0.00117778
55937,0.00143423,0.00119345
55938,-0.00062352,0.00137383
55939,0.00050068,0.00087418
55940,-0.00093368,0.00064755
55941,-0.00034973,0.00064706
55942,0.00044906,0.00084119
55943,0.00039920,0.00098180
55944,0.00068432,0.00100118
55945,-0.00057771,0.00135573
55946,0.00022262,0.00087309
55947,-0.00138240,0.00093297
55948,-0.00047417,0.00152758
55949,-0.00083096,0.00116240
55951,-0.00101007,0.00103740
55952,-0.00995668,0.00571556
55954,0.00033930,0.00113080
55955,-0.00002464,0.00082671
55956,-0.00092124,0.00152357
55957,0.00084937,0.00105219
55958,0.00000032,0.00186991
55959,0.00253303,0.00225665
55960,-0.00229336,0.00161144
55961,0.00188134,0.00257643
55962,0.00125455,0.00177289
55963,0.00169830,0.00222239
55964,-0.00352713,0.00172265
55965,-0.00314613,0.00208984
55966,0.00052138,0.00157332
55967,-0.00097362,0.00197842
55968,0.00086545,0.00140418
55969,-0.00032124,0.00458108
55970,0.00076247,0.00113966
55971,0.00217045,0.00161706
55972,-0.00167944,0.00188698
55973,0.00006177,0.00127474
55974,-0.00017797,0.00069988
55975,0.00144625,0.00132803
55976,-0.00052979,0.00096886
55977,0.00082749,0.00083669
55978,0.00030962,0.00087885
55979,0.00003427,0.00081007
55980,0.00103091,0.00130116
55981,-0.00011219,0.00135258
55982,-0.00038286,0.00111340
55983,-0.00075134,0.00176126
55984,0.00034004,0.00099920
55986,0.00369863,0.00258006
55987,0.00948558,0.00912329
55988,0.00154229,0.00077139
55989,-0.00037228,0.00086012
55990,0.00167387,0.00128759
55991,-0.00146705,0.00206538
55992,0.00014539,0.00145562
55993,0.00135249,0.00132934
55994,0.00331744,0.00218565
55995,0.00170372,0.00192901
55996,-0.00285162,0.00385430
55997,-0.00009739,0.00159627
55998,-0.00011402,0.00109798
55999,-0.00066975,0.00144739
56000,0.00056522,0.00133756
56001,-0.00060104,0.00127802
56002,0.00025879,0.00104533
56003,0.00289930,0.00116111
56004,0.00020065,0.00117355
56005,0.00044207,0.00110301
56006,0.00067839,0.00096660
56007,0.00151299,0.00072377
56008,0.00082622,0.00088177
56009,0.00000558,0.00070271
56010,-0.00028053,0.00106550
56011,0.00174756,0.00172788
56012,0.00086974,0.00090530
56013,0.00112730,0.00093367
56014,-0.00010472,0.00101797
56015,0.00091050,0.00190643
56016,0.00064282,0.00067567
56017,-0.00120625,0.00092831
56018,-0.00072886,0.00082376
56019,-0.00035494,0.00086424
56020,-0.00110147,0.00156167
56021,0.00122548,0.00123274
56022,0.00117540,0.00104370
56023,-0.00152468,0.00099067
56024,-0.00020786,0.00080529
56025,-0.00028127,0.00075330
56026,-0.00035521,0.00107145
56027,0.00209722,0.00082431
56028,0.00137254,0.00075985
56029,-0.00002786,0.00082811
56030,-0.00017329,0.00073430
56031,-0.00108765,0.00075377
56032,0.00201050,0.00107515
56033,0.00074966,0.00088021
56034,0.00053258,0.00090125
56035,0.00234757,0.00089093
56036,0.00094831,0.00097323
56037,0.00093836,0.00079946
56038,0.00108235,0.00080912
56039,-0.00017092,0.00087439
56040,0.00033278,0.00099540
56041,-0.00034109,0.00079497
56042,0.00010632,0.00084681
56043,0.00089277,0.00116489
56044,0.00043536,0.00098676
56045,-0.00044150,0.00095507
56046,-0.00120925,0.00121227
56047,0.00063920,0.00183164
56048,0.00045375,0.00114676
56049,0.00192662,0.00128596
56050,0.00061015,0.00111069
56051,-0.00006385,0.00096463
56052,0.00056120,0.00106270
56053,-0.00017936,0.00095577
56054,0.00192101,0.00084826
56055,0.00142638,0.00085419
56056,0.00313824,0.00095027
56057,0.00223665,0.00117673
56058,-0.00061010,0.00093525
56059,0.00211680,0.00077682
56060,-0.00038454,0.00101530
56061,-0.00012462,0.00078458
56062,0.00102995,0.00087845
56063,0.00142884,0.00087180
56064,0.00174947,0.00112105
56065,-0.00067969,0.00096348
56066,0.00021996,0.00072591
56067,0.00032060,0.00097123
56068,-0.00086753,0.00122296
56069,0.00104970,0.00085865
56070,0.00005917,0.00119563
56071,-0.00174022,0.00189765
56072,0.00240568,0.00155741
56073,0.00255444,0.00180395
56074,0.00077663,0.00100056
56075,0.00039574,0.00083952
56076,0.00153322,0.00110952
56077,0.00155320,0.00087803
56078,0.00012882,0.00124685
56079,0.00026373,0.00086038
56080,0.00051222,0.00089666
56081,-0.00012734,0.00121246
56082,0.00203377,0.00092468
56083,0.00360599,0.00106475
56084,0.00060377,0.00137153
56085,0.00109582,0.00096333
56086,0.00106305,0.00141800
56087,-0.00049663,0.00174247
56088,0.00117242,0.00129402
56089,0.00514748,0.00233949
56090,-0.00384491,0.00184891
56091,-0.00163715,0.00222854
56092,0.00080201,0.00149706
56093,-0.00022784,0.00122514
56094,0.00074472,0.00242473
56095,-0.00187064,0.00230291
56096,0.00003020,0.00130222
56097,0.00728164,0.00318358
56098,-0.00208555,0.00139279
56099,-0.00006756,0.00141100
56100,-0.00115785,0.00089072
56101,-0.00077891,0.00112886
56102,0.00151019,0.00096371
56103,-0.00405899,0.00289347
56104,-0.00094758,0.00120193
56105,-0.00101228,0.00092332
56106,0.00060576,0.00147919
56107,-0.00063341,0.00123977
56108,0.00194527,0.00123968
56109,-0.00183057,0.00157403
56110,-0.00098827,0.00106464
56111,-0.00015602,0.00092862
56112,0.00165867,0.00098552
56113,0.00237425,0.00148128
56114,0.00138166,0.00108051
56115,-0.00006802,0.00097001
56116,-0.00013988,0.00114533
56117,0.00031164,0.00077124
56118,0.00042533,0.00077496
56119,0.00117777,0.00109045
56120,0.00159950,0.00143537
56121,0.00255142,0.00090507
56122,0.00191063,0.00221701
56123,0.00113644,0.00104565
56124,0.00451457,0.00290849
56125,0.00275863,0.00119711
56126,0.00049127,0.00124605
56127,0.00060200,0.00060327
56128,0.00039272,0.00071855
56129,0.00110180,0.00071727
56130,-0.00028464,0.00077063
56131,0.00102400,0.00058134
56132,0.00119131,0.00266217
56133,-0.00114922,0.00218597
56134,0.00049846,0.00155371
56135,-0.00084935,0.00113427
56136,0.00108062,0.00285463
56137,-0.00023818,0.00441809
56138,-0.00699007,0.01851920
56139,-0.00018685,0.00149353
56140,0.00060311,0.00173013
56141,0.00329694,0.00187911
56142,0.00158405,0.00132084
56143,0.00017365,0.00244791
56144,0.02858475,0.03039652
56149,-0.00202123,0.00346219
56150,-0.00012607,0.00156182
56152,0.00233490,0.00756295
56153,-0.00098463,0.00344587
56154,-0.00437002,0.00298226
56155,0.00346501,0.00910484
56158,-0.00302484,0.00267110
56159,-0.00079256,0.00169598
56160,0.00226893,0.00154709
56161,0.00216658,0.00176699
56162,0.00219778,0.00098420
56163,0.00145383,0.00079787
56164,0.00173509,0.00094261
56165,0.00093812,0.00129005
56166,0.00309615,0.00173582
56167,0.00166864,0.00123206
56168,0.00109254,0.00112885
56169,0.00033703,0.00083229
56170,-0.00019371,0.00091448
56171,0.00076669,0.00163266
56172,0.00082856,0.00099438
56173,0.00045575,0.00083932
56174,0.00145403,0.00124898
56175,0.00235331,0.00130132
56176,-0.00113100,0.00163033
56177,-0.00069927,0.00307942
56178,0.00275505,0.00141356
56179,0.00129968,0.00120369
56180,0.00119548,0.00191547
56181,0.00286161,0.00105733
56182,0.00083459,0.00096495
56183,0.00088824,0.00097973
56184,0.00153316,0.00108723
56185,-0.00128822,0.00266140
56186,0.00015739,0.00306274
56187,-0.00917469,0.00718124
56188,-0.00478664,0.00305085
56189,-0.00500284,0.00406618
56190,-0.00187189,0.00201266
56191,0.00002522,0.00312798
56192,-0.00705249,0.00427005
56193,-0.00293978,0.00360138
56194,0.00380381,0.00227602
56195,0.00058842,0.01127092
56196,0.00489706,0.00322727
56197,0.00125434,0.00242843
56198,0.00066819,0.00150252
56199,0.00256109,0.00203142
56200,0.00219198,0.00240076
56201,-0.00128876,0.00154639
56202,-0.00060490,0.00147713
56203,0.00152517,0.00174552
56204,0.00218297,0.00130365
56205,0.00018151,0.00125094
56206,0.00064374,0.00122966
56207,0.00300229,0.00121143
56208,-0.00055024,0.00092345
56209,0.00172142,0.00108096
56210,0.00170437,0.00088561
56211,0.00000068,0.00077423
56212,0.00006884,0.00073916
56213,0.00034956,0.00084682
56214,-0.00033756,0.00105707
56215,0.00129275,0.00081661
56216,-0.00025031,0.00089586
56217,-0.00121119,0.00141876
56218,-0.00146255,0.00098233
56219,-0.00183101,0.00115822
56220,0.00009642,0.00100471
56221,0.00033422,0.00106995
56222,0.00154466,0.00159029
56223,-0.00085953,0.00325475
56224,0.00215845,0.00173869
56225,0.00055103,0.00122242
56226,0.00152455,0.00164611
56227,0.00363357,0.00650126
56228,-0.00010112,0.00114033
56229,-0.00033235,0.00451495
56230,0.00200761,0.00113569
56231,-0.00251058,0.00223236
56232,-0.00192762,0.00136830
56233,-0.00060154,0.00146980
56234,0.00233359,0.00137992
56235,0.00336135,0.00108033
56236,0.00168462,0.00127789
56237,0.00511716,0.00164671
56238,0.00168356,0.00168410
56239,0.00087776,0.00117439
56240,0.00019456,0.00129409
56241,-0.00198596,0.00176748
56242,-0.00149538,0.00193745
56243,0.00165490,0.00141706
56244,0.01432044,0.00745713
56245,-0.00231546,0.00197681
56246,0.00304925,0.00399923
56247,0.00906153,0.00593012
56248,-0.00592505,0.00648851
56249,-0.00127412,0.00295213
56250,-0.00123487,0.00508147
56252,0.00188620,0.00200903
56253,0.00337196,0.00138366
56254,0.00115357,0.00127955
56255,0.00045836,0.00133592
56256,-0.00126377,0.00151486
56257,-0.00178495,0.00133314
56258,-0.00040887,0.00210021
56259,-0.00002308,0.00153355
56260,-0.00153526,0.00344275
56261,0.00083660,0.00154741
56262,0.00802007,0.00451693
56263,0.00068220,0.00255832
56264,-0.00069903,0.00202865
56265,0.00015502,0.00198199
56266,-0.00166893,0.00182347
56267,0.00164337,0.00154166
56268,0.00066431,0.00092761
56269,-0.00119892,0.00153449
56270,-0.00136601,0.00100286
56271,-0.00289784,0.00211228
56272,-0.00164959,0.00105766
56273,0.00202062,0.00196439
56274,0.00086599,0.00095700
56275,0.00222974,0.00290377
56276,-0.00032083,0.00081784
56277,-0.00080831,0.00152078
56278,0.00204914,0.00137378
56279,0.00038642,0.00145627
56280,-0.00118938,0.00129815
56281,0.00079665,0.00160567
56282,0.00021677,0.00095280
56283,-0.00159767,0.00097109
56284,0.00074261,0.00074548
56285,0.00364477,0.00264745
56286,-0.00158050,0.00155444
56287,0.00182513,0.00089905
56289,-0.00075678,0.00083835
56290,0.00345985,0.00269307
56291,0.00081474,0.00070809
56292,0.00142000,0.00210509
56293,-0.00276284,0.00131036
56294,0.00199729,0.00130346
56295,0.00108415,0.00137550
56296,0.00049195,0.00146740
56297,-0.00016681,0.00087905
56298,-0.00068392,0.00095556
56299,0.00056168,0.00108456
56300,0.00158470,0.00173602
56301,0.00212296,0.00168309
56302,0.00229852,0.00078171
56303,-0.00012831,0.00096044
56304,0.00019294,0.00081029
56305,0.00084671,0.00095052
56306,0.00107501,0.00100117
56307,0.00154665,0.00078475
56308,0.00159508,0.00197598
56309,0.00005341,0.00079434
56310,-0.00060462,0.00065340
56311,0.00036882,0.00077295
56312,0.00092926,0.00064681
56313,-0.00053064,0.00071638
56314,0.00034461,0.00073632
56315,0.00035662,0.00081452
56316,-0.00055475,0.00092582
56317,-0.00065464,0.00078625
56318,0.00083531,0.00089546
56319,0.00014401,0.00087493
56320,-0.00092861,0.00090749
56321,-0.00057354,0.00092411
56322,0.00148254,0.00103834
56323,-0.00022014,0.00062094
56324,0.00051101,0.00071865
56325,0.00123931,0.00076902
56326,-0.00149586,0.00088292
56327,0.00136777,0.00087141
56328,0.00060562,0.00081206
56329,0.00170989,0.00061252
56330,0.00582562,0.00234418
56331,-0.00138343,0.00336241
56332,0.00022479,0.00218143
56333,-0.00030354,0.00155930
56334,0.00238873,0.00257721
56335,0.00006700,0.00093939
56336,-0.00066952,0.00085858
56338,0.00210689,0.00162154
56340,0.00126515,0.00076912
56341,-0.00165058,0.00177277
56342,-0.00098835,0.00107798
56343,-0.00041977,0.00089485
56344,0.00125651,0.00158858
56345,-0.00201427,0.00141847
56346,-0.00001924,0.00133597
56347,-0.00044899,0.00089843
56348,-0.00012004,0.00296837
56349,0.00063853,0.00268823
56350,-0.00039955,0.00129606
56351,-0.00249476,0.00186520
56352,0.00112046,0.00134114
56353,0.00219380,0.00165840
56354,0.00047984,0.00180813
56355,0.00114945,0.00103438
56356,0.00505338,0.00481036
56357,-0.00048396,0.00120108
56358,-0.00161987,0.00148079
56359,0.00132203,0.00088583
56360,-0.00212863,0.00676205
56361,0.00155883,0.00098260
56362,0.00022726,0.00371482
56363,0.00077651,0.00073180
56364,-0.00181010,0.00178728
56365,0.00096642,0.00155333
56366,0.00068678,0.00142909
56367,0.00023782,0.00155747
56368,0.00117067,0.00103066
56369,0.00046691,0.00105497
56370,0.00044077,0.00151023
56371,0.00095754,0.00146881
56372,-0.00028774,0.00150437
56373,0.00181109,0.00141163
56374,0.00295174,0.00138343
56375,0.00156618,0.00120237
56376,0.00358695,0.00208828
56377,0.00403570,0.00104801
56378,0.00263932,0.00191872
56379,0.00312994,0.00313450
56380,0.00132367,0.00087058
56381,0.00118633,0.00101982
56382,0.00229499,0.00113484
56383,0.00102533,0.00101775
56384,0.00290223,0.00102049
56385,0.00110043,0.00113462
56386,-0.00013123,0.00091929
56387,0.00230836,0.00099871
56388,-0.00146561,0.00116709
56389,0.00064202,0.00079431
56390,0.00091034,0.00084395
56391,0.00217907,0.00173204
56392,0.00099768,0.00106751
56393,0.00216128,0.00089077
56394,0.00603933,0.00081887
56395,0.00632281,0.00088265
56396,0.00351843,0.00083805
56397,0.01177405,0.00091641
56398,0.00248459,0.00107472
56399,0.00368199,0.00071997
56400,-0.00041841,0.00070832
56401,-0.00003004,0.00069624
56402,0.00070754,0.00061920
56403,-0.00014804,0.00059526
56404,0.00015674,0.00072676
56405,0.00065787,0.00070380
56406,0.00029863,0.00086242
56407,0.00120161,0.00092464
56408,-0.00004245,0.00104206
56409,0.00086047,0.00115928
56410,0.00213477,0.00076146
56411,0.00148166,0.00072847
56412,0.00046975,0.00082531
56413,-0.00173797,0.00074860
56414,0.00101418,0.00070015
56415,0.00007671,0.00070026
56416,0.00004565,0.00071724
56417,0.00037979,0.00141683
56418,0.00009179,0.00072419
56419,-0.00014555,0.00066215
56420,0.00012868,0.00078593
56421,-0.00014555,0.00075257
56422,0.00032748,0.00067915
56423,0.00108377,0.00069939
56424,0.00061121,0.00087873
56425,-0.00097252,0.00102351
56426,-0.00029945,0.00071708
56427,0.00026486,0.00080366
56428,-0.00153849,0.00095663
56430,0.00049811,0.00095195
56431,-0.00166090,0.00089187
56432,-0.00135915,0.00083533
56433,0.00086526,0.00077054
56434,-0.00036938,0.00083605
56435,-0.00078504,0.00128857
56436,0.00043487,0.00092767
56437,0.00104766,0.00092504
56438,0.00174784,0.00084711
56439,-0.00142614,0.00127732
56440,0.00057746,0.00083897
56441,-0.00312550,0.00307329
56442,0.00135815,0.00136593
56443,0.00199075,0.00110248
56444,0.00262993,0.00087872
56445,0.00247618,0.00112377
56446,-0.00009403,0.00100832
56447,0.00290594,0.00084013
56448,0.00164679,0.00095763
56449,0.00120146,0.00143115
56450,-0.00024654,0.00101728
56451,0.00209287,0.00132198
56452,-0.00069822,0.00074064
56453,0.00390495,0.00206010
56454,0.00138330,0.00101820
56455,0.00155554,0.00155036
56456,0.00181267,0.00124993
56457,0.00662096,0.00293424
