t,x,error
57382.4045602,0.530896116444,0.0060416230369
57387.6962847,0.526283786917,0.0059996989520
57397.3328241,0.485878373697,0.0720702582461
57401.3351157,0.483629745270,0.0109033793895
57432.2184259,0.577472655134,0.0140213377444
57434.2389468,0.590959467989,0.0091589353241
57437.2245949,0.584027759392,0.0069033090415
57464.4382986,0.578980881753,0.0051753008400
57466.4200116,0.570455754370,0.0072878072603
57469.4353125,0.590351853830,0.0247088568076
57475.1047801,0.589261155808,0.0220697108389
57520.0012847,0.554585463870,0.0060350739820
57552.2137037,0.573732897013,0.0121336507986
57554.2354514,0.559637005684,0.0071045943898
57574.1367593,0.541130151851,0.0112304491480
57588.1320949,0.523682149832,0.0058024846861
57589.1144097,0.531574698306,0.0043220570972
57592.7954977,0.512527110709,0.0042724960426
57595.8009606,0.532618785065,0.0050077679817
57598.7791088,0.505756497062,0.0074129086243
57602.7749074,0.526442744674,0.0118923375465
57612.7316088,0.495403574078,0.0044186817194
57625.6903125,0.508620221335,0.0064444891740
57628.9885648,0.494239772752,0.0066656263571
57635.9792593,0.519972629631,0.0131753143620
57645.6443750,0.514781826374,0.0046036601321
57652.6106019,0.553931484811,0.0116970950060
57657.6226273,0.537366689230,0.0044996256308
57661.6235532,0.542714585448,0.0094188346902
57669.9058912,0.545756218292,0.0068532846846
57682.8657176,0.522945750394,0.0062351562265
57696.8415625,0.539668850116,0.0066610270191
57701.7881944,0.520694625553,0.0077662644879
57705.7572917,0.520420669962,0.0061004960836
57712.4463773,0.515735512016,0.0185026760093
57717.4520255,0.492949709602,0.0052966590880
57722.4425231,0.488891740283,0.0063069592910
57730.6838657,0.485162584066,0.0263525922829
57740.7176042,0.470359974830,0.0076835998871
57749.3661458,0.455174624894,0.0053159882390
57752.3669676,0.484602760030,0.0074169280380
57756.3928009,0.455109312186,0.0191397988290
57759.6045486,0.448083338533,0.0056738741019
57767.6332639,0.504470389331,0.0055111002618
57783.2988542,0.501592869496,0.0079153197499
57811.5164236,0.486779422121,0.0110066098353
57814.2199884,0.490818858310,0.0075803136663
57858.0635069,0.469769422132,0.0043350944975
57862.4014236,0.467631145765,0.0056804981440
57866.3460185,0.441975304083,0.0040243827425
57876.0153588,0.466370633095,0.0189312829819
57878.0320718,0.461766338689,0.0112745666889
57892.9581250,0.440688271122,0.0061803044206
57896.3038310,0.450020026651,0.0059136965231
57902.9717014,0.442276099011,0.0069878756804
57907.2084028,0.414624637984,0.0040853612608
57918.8911574,0.431217416156,0.0106220355143
57948.8115972,0.439126867217,0.0335578170646
57950.8348611,0.435151671923,0.0042748968529
57989.0179861,0.445284397591,0.0156221238589
57994.7066551,0.429901371096,0.0180896710465
58023.6330903,0.424927850902,0.0073045710596
58028.5974769,0.434537858587,0.0062966716343
58040.8390972,0.452578229258,0.0087843028784
58041.8699884,0.443164533329,0.0082127363955
58057.5161690,0.437657028288,0.0044935038035
58066.5086921,0.420291211918,0.0050062773940
58071.4962384,0.430757014251,0.0276543079214
58073.4938079,0.426470571834,0.0055733743650
58076.8032176,0.426883857109,0.0060366213762
58081.7242130,0.435758245493,0.0184994449741
58087.4448032,0.427249199543,0.0060271445275
58097.4088889,0.414519534067,0.0111194139765
58109.6842130,0.421814148812,0.0078845612670
58130.5967014,0.418057777910,0.0097919957956
58132.3069792,0.427163821053,0.0034990713547
58135.3203704,0.428903434111,0.0174322288612
58144.3056019,0.432299849901,0.0046851903367
58147.5749190,0.434266126767,0.0080776486521
58149.2826157,0.424347625781,0.0213448839172
58152.5810301,0.446776599204,0.0046493956683
58156.2526042,0.427597753908,0.0093781058282
58165.5333565,0.413729382202,0.0037767252614
58167.2413310,0.405387862649,0.0051574492696
58172.2067361,0.418658041324,0.0037617538429
58175.1968171,0.424043725732,0.0174739439455
58213.1171991,0.430877347144,0.0098617802657
58222.4039931,0.461192199485,0.0058616955953
58232.3663889,0.459653894053,0.0050609333743
58245.0138426,0.455309908295,0.0234696675235
58250.2657407,0.444739662524,0.0072278868946
58283.2321875,0.399141018745,0.0195210112636
58288.8914699,0.405013815143,0.0260000346449
58291.8622685,0.414234264888,0.0363909022456
58306.8538773,0.382484867662,0.0046851179598
58404.5955556,0.379074193233,0.0037435724191
58408.8721181,0.381615372988,0.0046612728355
58415.8082986,0.378004879898,0.0142308764892
58418.5381019,0.383131141469,0.0049636698758
58420.8508565,0.387222741734,0.0045883759923
58426.5293866,0.385010440495,0.0047989006157
58432.4871296,0.383134370143,0.0111083431936
58435.5071875,0.388768761805,0.0053135107010
58438.4891204,0.391996728124,0.0064457776494
58442.4533333,0.382078423840,0.0044555279557
58444.4758449,0.394057144985,0.0097448348977
58449.4322801,0.386469183849,0.0068565320663
58462.4329398,0.396266716443,0.0065586209752
58466.3787963,0.397379407480,0.0039127077410
58471.3964005,0.379246395335,0.0040740095148
58472.3884491,0.377457587810,0.0032635565617
58477.4159838,0.383513579310,0.0043184082963
58479.3766088,0.382140137862,0.0120230190129
